Matrix size,Eigenvalue 1,Adjusted Eigenvalue,Log(Adjusted Eigenvalue),Log(Eigenvalue 1)
185,0.500000004832666453416794351545055779,4.832666453416794351545055779E-9,-8.3158131784674509390242747031152248382568359375,-0.30102999146638043104218240841873921453952789306640625
186,0.500000004755240770012130782305146427,4.755240770012130782305146427E-9,-8.3228274887285795813340882887132465839385986328125,-0.301029991533631580136187722018803469836711883544921875
187,0.500000004679460244885464280302438175,4.679460244885464280302438175E-9,-8.32980423799137525975311291404068470001220703125,-0.3010299915994536501528955341200344264507293701171875
188,0.500000004605281413173788643667373647,4.605281413173788643667373647E-9,-8.33674382638910316245528520084917545318603515625,-0.301029991663884610719748025076114572584629058837890625
189,0.500000004532662180770645019401005820,4.532662180770645019401005820E-9,-8.3436466476949657788964032079093158245086669921875,-0.301029991726960932663104131279396824538707733154296875
190,0.500000004461561774155289401942062501,4.461561774155289401942062501E-9,-8.350513089456189419479414937086403369903564453125,-0.301029991788717865563995701450039632618427276611328125
191,0.500000004391940692309561098176863173,4.391940692309561098176863173E-9,-8.35734353312458466689349734224379062652587890625,-0.30102999184918999286963980921427719295024871826171875
192,0.500000004323760660625226311489143300,4.323760660625226311489143300E-9,-8.3641383541837104331762020592577755451202392578125,-0.30102999190841039922617028423701412975788116455078125
193,0.500000004256984586709575042783627368,4.256984586709575042783627368E-9,-8.3708979222727339930543166701681911945343017578125,-0.301029991966411392123603718573576770722866058349609375
194,0.500000004191576518001773671593613481,4.191576518001773671593613481E-9,-8.377622601307098904044323717243969440460205078125,-0.30102999202322411331778084786492399871349334716796875
195,0.500000004127501601116933605146704673,4.127501601116933605146704673E-9,-8.384312749596091407511266879737377166748046875,-0.30102999207887892740842517014243640005588531494140625
196,0.500000004064726042839065864834843920,4.064726042839065864834843920E-9,-8.39096871995740656302587012760341167449951171875,-0.30102999213340508877223555828095413744449615478515625
197,0.500000004003217072688068513175523596,4.003217072688068513175523596E-9,-8.3975908598287976047913616639561951160430908203125,-0.30102999218683101911864241628791205585002899169921875
198,0.500000003942942906989649136559422734,3.942942906989649136559422734E-9,-8.4041795113769079961230090702883899211883544921875,-0.301029992239184529534412604334647767245769500732421875
199,0.500000003883872714380636955088758954,3.883872714380636955088758954E-9,-8.41073501160335723625394166447222232818603515625,-0.301029992290492265372137126178131438791751861572265625
200,0.500000003825976582685493163725798050,3.825976582685493163725798050E-9,-8.4172576924481887772344634868204593658447265625,-0.3010299923407802058505922104814089834690093994140625
201,0.500000003769225487103003761083614765,3.769225487103003761083614765E-9,-8.4237478808907138017048055189661681652069091796875,-0.30102999239007355303243684829794801771640777587890625
202,0.500000003713591259645139856101168378,3.713591259645139856101168378E-9,-8.4302058990478823119474327540956437587738037109375,-0.301029992438396842846515255587291903793811798095703125
203,0.500000003659046559772911544395699540,3.659046559772911544395699540E-9,-8.436632064270209951928336522541940212249755859375,-0.301029992485773778554403179441578686237335205078125
204,0.500000003605564846176728772323578184,3.605564846176728772323578184E-9,-8.4430266892353618146671578870154917240142822265625,-0.30102999253222739728386159185902215540409088134765625
205,0.500000003553120349651328526829849938,3.553120349651328526829849938E-9,-8.4493900820394429729276453144848346710205078125,-0.30102999257778007002883668974391184747219085693359375
206,0.500000003501688047017735750334154384,3.501688047017735750334154384E-9,-8.4557225462860738929293802357278764247894287109375,-0.301029992622453612671762357422267086803913116455078125
207,0.500000003451243636047009481744105345,3.451243636047009481744105345E-9,-8.46202438117331467992698890157043933868408203125,-0.30102999266626906393895524161052890121936798095703125
208,0.500000003401763511342686968970828454,3.401763511342686968970828454E-9,-8.468295881578487893648343742825090885162353515625,-0.301029992709246962956370907704695127904415130615234375
209,0.500000003353224741140887809583448617,3.353224741140887809583448617E-9,-8.47453733814098342236320604570209980010986328125,-0.301029992751407238227301377264666371047496795654296875
210,0.500000003305605044988983686798866523,3.305605044988983686798866523E-9,-8.480749037343070284578061546199023723602294921875,-0.301029992792769152121223896756418980658054351806640625
211,0.500000003258882772265580311073748540,3.258882772265580311073748540E-9,-8.4869312615888166106969947577454149723052978515625,-0.30102999283335163394070832509896717965602874755859375
212,0.500000003213036881506305221786339251,3.213036881506305221786339251E-9,-8.493084289281117804648602032102644443511962890625,-0.30102999287317289134335851485957391560077667236328125
213,0.500000003168046920501552475121892165,3.168046920501552475121892165E-9,-8.4992083948969341378187891677953302860260009765625,-0.301029992912250576875266006027231924235820770263671875
214,0.500000003123893007133907876309370811,3.123893007133907876309370811E-9,-8.505303849060766196998883970081806182861328125,-0.3010299929506021765490686448174528777599334716796875
215,0.500000003080555810924470589116765087,3.080555810924470589116765087E-9,-8.5113709186164054898426911677233874797821044921875,-0.30102999298824439922128703983617015182971954345703125
216,0.500000003038016535258704118789367048,3.038016535258704118789367048E-9,-8.5174098666970419202471020980738103389739990234375,-0.3010299930251936206815344121423549950122833251953125
217,0.500000002996256900263795385432667986,2.996256900263795385432667986E-9,-8.5234209527937370154404561617411673069000244140625,-0.3010299930614654950744579764432273805141448974609375
218,0.500000002955259126310778223311830522,2.955259126310778223311830522E-9,-8.52940443282233928812274825759232044219970703125,-0.301029993097075732055856178703834302723407745361328125
219,0.500000002915005918115892149034682607,2.915005918115892149034682607E-9,-8.535360559188855944512397400103509426116943359375,-0.3010299931320392641254102272796444594860076904296875
220,0.500000002875480449416801317321377688,2.875480449416801317321377688E-9,-8.541289580853341334432116127572953701019287109375,-0.301029993166370635204742711721337400376796722412109375
221,0.500000002836666348200394575110118697,2.836666348200394575110118697E-9,-8.5471917433923554341390627087093889713287353515625,-0.301029993200084111659720065290457569062709808349609375
222,0.500000002798547682459930987467432690,2.798547682459930987467432690E-9,-8.5530672890599799274014003458432853221893310546875,-0.301029993233193515766998871185933239758014678955078125
223,0.500000002761108946460286492686825942,2.761108946460286492686825942E-9,-8.55891645684749846623162738978862762451171875,-0.301029993265712503269782018833211623132228851318359375
224,0.500000002724335047491000180223564999,2.724335047491000180223564999E-9,-8.5647394825417233477082845638506114482879638671875,-0.30102999329765378622170146627468056976795196533203125
225,0.500000002688211293087716481749310369,2.688211293087716481749310369E-9,-8.5705365987820254503049000049941241741180419921875,-0.301029993329030520765599021615344099700450897216796875
226,0.500000002652723378703473127033859538,2.652723378703473127033859538E-9,-8.576308035116117167717675329186022281646728515625,-0.301029993359854974865896792834973894059658050537109375
227,0.500000002617857375812097381598739603,2.617857375812097381598739603E-9,-8.5820540180545794584077157196588814258575439453125,-0.301029993390139194442411962882033549249172210693359375
228,0.500000002583599720426746806238317102,2.583599720426746806238317102E-9,-8.5877747711242147232724164496175944805145263671875,-0.301029993419895058881508020931505598127841949462890625
229,0.500000002549937202017367764924297412,2.549937202017367764924297412E-9,-8.593470514920223735089166439138352870941162109375,-0.30102999344913394796918737483792938292026519775390625
230,0.500000002516856952811546191857815566,2.516856952811546191857815566E-9,-8.5991414671572439232249962515197694301605224609375,-0.301029993477867019446847507424536161124706268310546875
231,0.500000002484346437463894079527580437,2.484346437463894079527580437E-9,-8.604787842719286317105797934345901012420654296875,-0.301029993506105320033583438998903147876262664794921875
232,0.500000002452393443079751496355467100,2.452393443079751496355467100E-9,-8.6104098537085977937977077090181410312652587890625,-0.301029993533859341336977877290337346494197845458984375
233,0.500000002420986069579591546319974560,2.420986069579591546319974560E-9,-8.6160077094934681696258849115110933780670166015625,-0.301029993561139408431159836254664696753025054931640625
234,0.500000002390112720391094003337442641,2.390112720391094003337442641E-9,-8.621581616755012333896956988610327243804931640625,-0.301029993587955624345653404816403053700923919677734375
235,0.500000002359762093456405255446034501,2.359762093456405255446034501E-9,-8.62713177953296650457559735514223575592041015625,-0.3010299936143179255765289781265892088413238525390625
236,0.500000002329923172542627766470276799,2.329923172542627766470276799E-9,-8.6326583992705021586289149126969277858734130859375,-0.301029993640235693508344638757989741861820220947265625
237,0.500000002300585218844085259469196448,2.300585218844085259469196448E-9,-8.638161674858100269602800835855305194854736328125,-0.301029993665718309525658469283371232450008392333984375
238,0.500000002271737762865387123930661531,2.271737762865387123930661531E-9,-8.6436418026765000632849478279240429401397705078125,-0.301029993690774821946121164728538133203983306884765625
239,0.500000002243370596574773681157678716,2.243370596574773681157678716E-9,-8.64909897663874716045029344968497753143310546875,-0.30102999371541427908738342011929489672183990478515625
240,0.500000002215473765817659037212039974,2.215473765817659037212039974E-9,-8.6545333882313695283983179251663386821746826171875,-0.30102999373964511864443238664534874260425567626953125
241,0.500000002188037562980705058817850242,2.188037562980705058817850242E-9,-8.6599452265546883467095540254376828670501708984375,-0.3010299937634759448457089092698879539966583251953125
