Eigenstate,Residual Energy_6000,Residual Energy_8000,Residual Energy_10000
296,-0.0000158366464920143070318739740,-0.0000158681591431691493040712845,-0.0000158793665590219281363222057
297,-0.0000157436832127819558373534164,-0.0000157754107310120063406053723,-0.0000157866944624672821234824150
298,-0.0000156515604309361993237270058,-0.0000156835035533534617532288482,-0.0000156948638608387985526575513
299,-0.0000155602677494266514838238284,-0.0000155924272132387607796638173,-0.0000156038643572016210115622827
300,-0.0000154697949333936799894625639,-0.0000155021714759042327797296390,-0.0000155136857168120452197763089
301,-0.0000153801319070983373215642086,-0.0000154127262657072224524854366,-0.0000154243178640474502567326351
302,-0.0000152912687509450610276670056,-0.0000153240816631487901803278753,-0.0000153357508794289989164318904
303,-0.0000152031956985631534745942509,-0.0000152362279019551918689689640,-0.0000152479749967031175581408383
304,-0.0000151159031339456410860297798,-0.0000151491553662167382724595375,-0.0000151609805999803554421873876
305,-0.0000150293815886474525844612430,-0.0000150628545875859733231723750,-0.0000150747582209335630707977123
306,-0.0000149436217390644988723614869,-0.0000149773162425567541006252325,-0.0000149892985360769721676819899
307,-0.0000148586144037508208030790635,-0.0000148925311497813986910311139,-0.0000149045923640833435484436278
308,-0.0000147743505408052016523647380,-0.0000148084902674572987472824029,-0.0000148206306631705796914535749
309,-0.0000146908212453042667572592031,-0.0000147251846907600192169333791,-0.0000147374045285348244768050798
310,-0.0000146080177468045381351143204,-0.0000146426056493453530503327596,-0.0000146549051898525179053413663
311,-0.0000145259314068946507859625088,-0.0000145607445049015375922676864,-0.0000145731240088326125011846456
312,-0.0000144445537167813286265636111,-0.0000144795927487352306062491815,-0.0000144920524768025493472351663
313,-0.0000143638762949468166564781663,-0.0000143991419994289425304621338,-0.0000144116822123656903520455234
314,-0.0000142838908848615529607855299,-0.0000143193840005537085705944458,-0.0000143320049591139903536516637
315,-0.0000142045893527172203389701058,-0.0000142403106184021404197940505,-0.0000142530125833610488507827505
316,-0.0000141259636852349814571036594,-0.0000141619138397966615015416976,-0.0000141746970719503452567692369
317,-0.0000140480059875070227551569692,-0.0000140841857699310509682322654,-0.0000140970505300967829092808228
318,-0.0000139707084808843244587934996,-0.0000140071186302582138045010058,-0.0000140200651792744591849059711
319,-0.0000138940635009082141687506332,-0.0000139307047564217345085349093,-0.0000139437333551482191916732707
320,-0.0000138180634952844496965716983,-0.0000138549365962299600199194083,-0.0000138680475055477387081765589
321,-0.0000137427010219146168793014980,-0.0000137798067076873976263434491,-0.0000137930001884989221014596424
322,-0.0000136679687469366996154755455,-0.0000137053077570352850928114237,-0.0000137185840702644724677161395
323,-0.0000135938594428368920097471060,-0.0000136314325168634028989700402,-0.0000136447919234557038808546826
324,-0.0000135203659865826858678749132,-0.0000135581738642431618274088865,-0.0000135716166251656289922254646
325,-0.0000134474813578033090480469784,-0.0000134855247789080414084883333,-0.0000134990511551493974868321925
326,-0.0000133751986369922397349512403,-0.0000134134783414561042886255142,-0.0000134270885940268104631916862
327,-0.0000133035110037719292312157619,-0.0000133420277316147191154247488,-0.0000133557221215470433297675741
328,-0.0000132324117351706587884378744,-0.0000132711662265174174634422550,-0.0000132849450148655027423809900
329,-0.0000131618942039432236349716359,-0.0000132008871990245779566596678,-0.0000132147506468645107382051468
330,-0.0000130919518769276768454222544,-0.0000131311841160801702330554231,-0.0000131451324845100487118870391
331,-0.0000130225783134300032840093412,-0.0000130620505370964289832702603,-0.0000130760840872364314658660617
332,-0.0000129537671636483354855759953,-0.0000129934801123780699272120608,-0.0000130075991053705231985674740
333,-0.0000128855121671157890232034130,-0.0000129254665815651252777679474,-0.0000129396712785745729798977707
334,-0.0000128178071511898630448350730,-0.0000128580037721223443735066407,-0.0000128722944343356153955649662
335,-0.0000127506460295648225294131691,-0.0000127910855978515760313048049,-0.0000128054624864778529114595479
336,-0.0000126840228008153167159202758,-0.0000127247060574353870721999830,-0.0000127391694337062744112606624
337,-0.0000126179315469598948854152688,-0.0000126588592330005782007435666,-0.0000126734093581701710876822685
338,-0.0000125523664320584212317329638,-0.0000125935392887155989731206670,-0.0000126081764240605514224418500
339,-0.0000124873217008451882138828640,-0.0000125287404694236612471470620,-0.0000125434648762432546480926429
340,-0.0000124227916773857902838630198,-0.0000124644570992996130079189360,-0.0000124792690389158245855012782
341,-0.0000123587707637528761798511289,-0.0000124006835805256907594968164,-0.0000124155833142832620475608565
342,-0.0000122952534387269268267285319,-0.0000123374143919922975241085150,-0.0000123524021812588028503824353
343,-0.0000122322342565266816583387482,-0.0000122746440880284292634220260,-0.0000122897201941943442465987692
344,-0.0000121697078455755290243708003,-0.0000122123672971680653841620250,-0.0000122275319816468354429131256
345,-0.0000121076689072726020674040651,-0.0000121505787209212647150604514,-0.0000121658322451493735891848759
346,-0.0000120461122147905338946885322,-0.0000120892731325719207784848098,-0.0000121046157580089590622609140
347,-0.0000119850326119106417491546872,-0.0000120284453760129460613400208,-0.0000120438773641416797488914225
348,-0.0000119244250118653439725991046,-0.0000119680903645886890788430243,-0.0000119836119769151281217425243
349,-0.0000118642843962190134056690415,-0.0000119082030799757878747570034,-0.0000119238145780292547517407766
350,-0.0000118046058137416757989514036,-0.0000118487785710568685342663922,-0.0000118644802163900668333841985
351,-0.0000117453843793336349660106638,-0.0000117898119528451704378207979,-0.0000118056040070342534507473110
352,-0.0000116866152729610718981965850,-0.0000117312984054201454775265326,-0.0000117471811300647848061276984
353,-0.0000116282937386030408835386964,-0.0000116732331728744542781201772,-0.0000116892068295979084534765572
354,-0.0000115704150832258506096732528,-0.0000116156115622883474021671972,-0.0000116316764127375305159309621
355,-0.0000115129746757771792730259850,-0.0000115584289427237805616606434,-0.0000115745852485693309098523741
356,-0.0000114559679462021039777747761,-0.0000115016807442404441196411879,-0.0000115179287671767928587930870
357,-0.0000113993903844605169293201634,-0.0000114453624569131793872181408,-0.0000114617024586586192031968965
358,-0.0000113432375395867212661786603,-0.0000113894696298915745585436619,-0.0000114059018721883283476842178
359,-0.0000112875050187547564593516291,-0.0000113339978704652902138583030,-0.0000113505226150795797767198572
360,-0.0000112321884863518132915332008,-0.0000112789428431374744031053684,-0.0000112955603518595891508986180
361,-0.0000111772836630898409461209825,-0.0000112243002687363698388754356,-0.0000112410108033807355123338306
362,-0.0000111227863251107511618609563,-0.0000111700659235205181560445637,-0.0000111868697459257655571480803
363,-0.0000110686923031254618676242479,-0.0000111162356383178036513550194,-0.0000111331330103468373876334502
364,-0.0000110149974815693483723614555,-0.0000110628052976809045783201220,-0.0000110797964812209718197794530
365,-0.0000109616977977496960599737825,-0.0000110097708390347459482666060,-0.0000110268560959975051973020895
366,-0.0000109087892410346664075625815,-0.0000109571282518654656540923492,-0.0000109743078441870555280680632
367,-0.0000108562678520526637098230892,-0.0000109048735769197813006546893,-0.0000109221477665608893272226579
368,-0.0000108041297218948915914552247,-0.0000108530029054075468238889285,-0.0000108703719543534782492725280
369,-0.0000107523709913375035125214599,-0.0000108015123782239031029928462,-0.0000108189765484846497131897895
370,-0.0000107009878500788577966254688,-0.0000107503981851865330956734744,-0.0000107679577387968420505527905
371,-0.0000106499765359994645235468495,-0.0000106996565642956088377998902,-0.0000107173117633150515180569259
372,-0.0000105993333344153255804919989,-0.0000106492838009871316028540249,-0.0000106670349075001724701185980
373,-0.0000105490545773579638017204729,-0.0000105992762274129611494389082,-0.0000106171235035290266193776279
374,-0.0000104991366428640002597158582,-0.0000105496302217303931207257110,-0.0000105675739295839404492168214
375,-0.0000104495759542848468662102161,-0.0000105003422074118517539554809,-0.0000105183826091624379362805850
376,-0.0000104003689796038480401157795,-0.0000104514086525620316570668781,-0.0000104695460103943823402352015
377,-0.0000103515122307466298265851344,-0.0000104028260692282470379267407,-0.0000104210606453523254463583444
378,-0.0000103030022629357508772346093,-0.0000103545910127550827931495805,-0.0000103729230694061586674033546
379,-0.0000102548356740379183661946951,-0.0000103067000811316105344359827,-0.0000103251298805703290832229411
380,-0.0000102070091039285203495980114,-0.0000102591499143559210580085224,-0.0000102776777188683719234152610
381,-0.0000101595192338589349164499702,-0.0000102119371938024336063099498,-0.0000102305632657002198424763617
382,-0.0000101123627858475731034082941,-0.0000101650586416129388931383490,-0.0000101837832432332459581469666
383,-0.0000100655365220689433218014534,-0.0000101185110200856636421061175,-0.0000101373344137913284033652368
384,-0.0000100190372442705002546961230,-0.0000100722911310921195945210690,-0.0000100912135792716993474059239
385,-0.0000099728617931721414897217576,-0.0000100263958154766002547068081,-0.0000100454175805444417548650217
386,-0.0000099270070479049325661297385,-0.0000099808219524949060487369775,-0.0000099999432968912145577290122
387,-0.0000098814699254484107044588191,-0.0000099355664592516481660437140,-0.0000099547876454425565104762069
388,-0.0000098362473800633987513638849,-0.0000098906262901330626174564293,-0.0000099099475806107002618701004
389,-0.0000097913364027608790393084227,-0.0000098459984362758842076770865,-0.0000098654200935584463408154629
390,-0.0000097467340207569521414396405,-0.0000098016799250223054032326798,-0.0000098212022116541220380783300
391,-0.0000097024372969545659822555210,-0.0000097576678194017055568141345,-0.0000097772909979533106441948813
392,-0.0000096584433294197607095495230,-0.0000097139592176068958932347911,-0.0000097336835506750964491866180
393,-0.0000096147492508756855712396261,-0.0000096705512524881365002135754,-0.0000096903770026960817470783641
394,-0.0000095713522282028661925667997,-0.0000096274410910534037202190023,-0.0000096473685210506542414717955
395,-0.0000095282494619497517652390365,-0.0000095846259339789374543578989,-0.0000096046553064415343632467891
396,-0.0000094854381858450822022680025,-0.0000095421030151216084324640025,-0.0000095622345927521425545273777
397,-0.0000094429156663245750606351024,-0.0000094998696010456052510395064,-0.0000095201036465732863204915654
398,-0.0000094006792020638163369244220,-0.0000094579229905553252847397041,-0.0000094782597667360511547547292
399,-0.0000093587261235211407332920292,-0.0000094162605142382550683985858,-0.0000094367002838546809353274640
400,-0.0000093170537924818895187035462,-0.0000093748795340092282746442388,-0.0000093954225598708359162610581
401,-0.0000092756596016214293020884151,-0.0000093337774426734446036728880,-0.0000093544239876166116313306276
402,-0.0000092345409740569560130403112,-0.0000092929516634782738812266102,-0.0000093137019903663430062353303
403,-0.0000091936953629282479660571631,-0.0000092523996496940092397185580,-0.0000092732540214173575537000087
404,-0.0000091531202509686348783806852,-0.0000092121188841848362541716286,-0.0000092330775636609445235916837
405,-0.0000091128131500974834825383562,-0.0000091721068790013186722050434,-0.0000091931701291748406469673334
406,-0.0000090727716010045645969272309,-0.0000091323611749647656032547251,-0.0000091535292588075973395872244
407,-0.0000090329931727487172365488046,-0.0000090928793412658957477674398,-0.0000091141525217772449453463400
