Eigenstate,Residual Energy,Adjusted Residual Energy,log(Adjusted Residual Energy)
264,-0.0000193612229460721729598031785,0.036825567891551581917484183679123289,-3.3015628953931770439567117136903107166290283203125
265,-0.0000192349729576765722866792229,0.036825694141539977518157307634723289,-3.30155946707477720991619207779876887798309326171875
266,-0.0000191100053764096468102478347,0.036825819109121244443633739022923289,-3.301556073591717765935982242808677256107330322265625
267,-0.0000189863024884136030281402783,0.036825942812009240487415846579323289,-3.30155271446262776890989698586054146289825439453125
268,-0.0000188638468887253202012932155,0.036826065267608928770242693642123289,-3.301549389214535334957645318354479968547821044921875
269,-0.0000187426214747748462076291843,0.036826186493022879244236357673323289,-3.301546097382689115562470760778523981571197509765625
270,-0.0000186226094400425122783393264,0.036826306505057611578165647531223289,-3.301542838510385990957729518413543701171875
271,-0.0000185037942678893079809201493,0.036826425320229764782463066708323289,-3.301539612148804980762406557914800941944122314453125
272,-0.0000183861597255022964376333147,0.036826542954772151794006353542923289,-3.301536417856839822349002133705653250217437744140625
273,-0.0000182696898580225004164879725,0.036826659424639631590027498885123289,-3.301533255200940875084825165686197578907012939453125
274,-0.0000181543689827860811942084515,0.036826774745514868009249778406123289,-3.301530123754959245019335867254994809627532958984375
275,-0.0000180401816837376704866797081,0.036826888932813916419957307149523289,-3.301527023099992685928327773581258952617645263671875
276,-0.0000179271128059501745535587583,0.036827002001691703915890428099323289,-3.30152395282423771760704767075367271900177001953125
277,-0.0000178151474502775821335796072,0.036827113967047376508310407250423289,-3.301520912522845296876994325430132448673248291015625
278,-0.0000177042709681618098043002827,0.036827224843529492280639686574923289,-3.30151790179777737677113691461272537708282470703125
279,-0.0000175944689565346785784697472,0.036827334645541119411865517110423289,-3.30151492025766923887886150623671710491180419921875
280,-0.0000174857272528547438114544856,0.036827443387244799346632532372023289,-3.301511967517695378404596340260468423366546630859375
281,-0.0000173780319302576080302671826,0.036827551082567396482413719675023289,-3.3015090431994362774048568098805844783782958984375
282,-0.0000172713692928201949029385139,0.036827657745204833895541048343723289,-3.301506146930750507095808643498457968235015869140625
283,-0.0000171657258709450534184423279,0.036827763388626709037025544529723289,-3.301503278345648606517670486937277019023895263671875
284,-0.0000170610884168472931089222177,0.036827868026080806797335064639923289,-3.3015004370841705139127952861599624156951904296875
285,-0.0000169574439001315110036601353,0.036827971670597522579440326722323289,-3.301497622792265218549800920300185680389404296875
286,-0.0000168547795035002690724389364,0.036828074334994153821371547921223289,-3.3014948351216748534397993353195488452911376953125
287,-0.0000167530826185413997419697849,0.036828176031879112690702017072723289,-3.3014920737298183439634158276021480560302734375
288,-0.0000166523408416162782819969113,0.036828276773656037812161989946323289,-3.30148933827968260601437577861361205577850341796875
289,-0.0000165525419698499557297578590,0.036828376572527804134714228998623289,-3.301486628439709303250992888933978974819183349609375
290,-0.0000164536739972058669448405268,0.036828475440500448223499146330823289,-3.301483943883691818399483963730745017528533935546875
291,-0.0000163557251106585306073091085,0.036828573389386995559836677749123289,-3.301481284290669560022024597856216132640838623046875
292,-0.0000162586836864402400128113756,0.036828670430811213850431175482023289,-3.301478649344826266087693511508405208587646484375
293,-0.0000161625382863897066278524873,0.036828766576211264383816134370323289,-3.30147603873539008390025628614239394664764404296875
294,-0.0000160672776543592151865734825,0.036828861836843294875257413375123289,-3.30147345215653675865041805082000792026519775390625
295,-0.0000159728907127388289236190477,0.036828956223784915261520367809923289,-3.30147088930729371014649586868472397327423095703125
296,-0.0000158793665590219281363222057,0.036829049747938632162307664651923289,-3.301468349891449438615609324187971651554107666015625
297,-0.0000157866944624672821234824150,0.036829142420035186808320504442623289,-3.301465833617459377791192309814505279064178466796875
298,-0.0000156948638608387985526575513,0.036829234250636815291891329306323289,-3.30146334019835929751707226387225091457366943359375
299,-0.0000156038643572016210115622827,0.036829325250140452469432424574923289,-3.30146086935167826226233955821953713893890380859375
300,-0.0000155136857168120452197763089,0.036829415428780842045224210548723289,-3.301458420799352921903846436180174350738525390625
301,-0.0000154243178640474502567326351,0.036829504796633606640187254222523289,-3.301455994267644467043965050834231078624725341796875
302,-0.0000153357508794289989164318904,0.036829593363618225091527554967223289,-3.3014535894870586929528144537471234798431396484375
303,-0.0000152479749967031175581408383,0.036829681139500950972885846019323289,-3.301451206192264731242858033510856330394744873046875
304,-0.0000151609805999803554421873876,0.036829768133897673735001799470023289,-3.301448844122018666524809304974041879177093505859375
305,-0.0000150747582209335630707977123,0.036829854356276720527373189145323289,-3.3014465030190880412419573985971510410308837890625
306,-0.0000149892985360769721676819899,0.036829939815961577118276304867723289,-3.301444182630175472326072849682532250881195068359375
307,-0.0000149045923640833435484436278,0.036830024522133570746895543229823289,-3.301441882705847152834621738293208181858062744140625
308,-0.0000148206306631705796914535749,0.036830108483834483510752533282723289,-3.301439603000462685855609379359520971775054931640625
309,-0.0000147374045285348244768050798,0.036830191709969119265967181777823289,-3.3014373432721040302340043126605451107025146484375
310,-0.0000146549051898525179053413663,0.036830274209307801572538645491323289,-3.301435103282507110833421393181197345256805419921875
311,-0.0000145731240088326125011846456,0.036830355990488821477942802212023289,-3.3014328827969965374222738319076597690582275390625
312,-0.0000144920524768025493472351663,0.036830437062020851541096751691323289,-3.301430681584420323559925236622802913188934326171875
313,-0.0000144116822123656903520455234,0.036830517432285288400091941334223289,-3.301428499417083717304421952576376497745513916015625
314,-0.0000143320049591139903536516637,0.036830597109538540100090335193923289,-3.301426336070690137347583004157058894634246826171875
315,-0.0000142530125833610488507827505,0.036830676101914293041593204107123289,-3.301424191324276780079571835813112556934356689453125
316,-0.0000141746970719503452567692369,0.036830754417425703745187217620723289,-3.30142206496015777617003550403751432895660400390625
317,-0.0000140970505300967829092808228,0.036830832063967557307534706034823289,-3.30141995676386290625714536872692406177520751953125
318,-0.0000140200651792744591849059711,0.036830909049318379631259080886523289,-3.301417866524081201617946135229431092739105224609375
319,-0.0000139437333551482191916732707,0.036830985381142505871252313586923289,-3.301415794032605877106334446580149233341217041015625
320,-0.0000138680475055477387081765589,0.036831061066992106351735810298723289,-3.301413739084277931823407925548963248729705810546875
321,-0.0000137930001884989221014596424,0.036831136114309155168342527215223289,-3.301411701476931970233863467001356184482574462890625
322,-0.0000137185840702644724677161395,0.036831210530427389617976270718123289,-3.3014096810113446878176546306349337100982666015625
323,-0.0000136447919234557038808546826,0.036831284322574198386563132175023289,-3.301407677491182912632439183653332293033599853515625
324,-0.0000135716166251656289922254646,0.036831357497872488461451761393023289,-3.30140569072295164687602664344012737274169921875
325,-0.0000134990511551493974868321925,0.036831430063342504692957154665123289,-3.30140372051594699343013417092151939868927001953125
326,-0.0000134270885940268104631916862,0.036831502025903627279980795171423289,-3.30140176668220508560125381336547434329986572265625
327,-0.0000133557221215470433297675741,0.036831573392376107047114219283523289,-3.301399829036455901842828097869642078876495361328125
328,-0.0000132849450148655027423809900,0.036831644169482788587701605867623289,-3.301397907396076192299005924724042415618896484375
329,-0.0000132147506468645107382051468,0.036831714363850789579705781710823289,-3.30139600158104418170523786102421581745147705078125
330,-0.0000131451324845100487118870391,0.036831783982013144041732099818523289,-3.30139411141389427228887143428437411785125732421875
331,-0.0000130760840872364314658660617,0.036831853030410417658978120795923289,-3.301392236719674411205005526426248252391815185546875
332,-0.0000130075991053705231985674740,0.036831921515392283567245419383623289,-3.30139037732590079343708566739223897457122802734375
333,-0.0000129396712785745729798977707,0.036831989443219079517464089086923289,-3.301388533062517893768017529509961605072021484375
334,-0.0000128722944343356153955649662,0.036832056820063318475048421891423289,-3.30138670376185761057286072173155844211578369140625
335,-0.0000128054624864778529114595479,0.036832123652011176237532527309723289,-3.301384889258596189165473333559930324554443359375
336,-0.0000127391694337062744112606624,0.036832189945063947816032726195223289,-3.30138308938971736239409437985159456729888916015625
337,-0.0000126734093581701710876822685,0.036832255705139483919356304589123289,-3.301381303994471050344827744993381202220916748046875
338,-0.0000126081764240605514224418500,0.036832320938073593539021545007623289,-3.301379532914337833204854177893139421939849853515625
339,-0.0000125434648762432546480926429,0.036832385649621410835795894214723289,-3.30137777599298942732275463640689849853515625
340,-0.0000124792690389158245855012782,0.036832449845458738265858485579423289,-3.30137603307625315807172228232957422733306884765625
341,-0.0000124155833142832620475608565,0.036832513531183370828396426001123289,-3.30137430401207598862356462632305920124053955078125
